id,name,x,y,simc,prng,kind,gmina,powiat
4214,Mirosław,519.222,554.777,0575781,81018,wieś,Słupno-gmina wiejska,płocki
4215,Mirowice,453.167,632.183,0622351,81047,wieś,Grójec-gmina miejsko-wiejska,grójecki
4216,Mirów,577.193,622.594,0518010,81062,wieś,Przasnysz-gmina wiejska,przasnyski
4217,Mirów Nowy,372.261,644.129,0629123,81070,wieś,Mirów-gmina wiejska,szydłowiecki
4218,Mirów Stary,370.604,643.215,0629152,81071,wieś,Mirów-gmina wiejska,szydłowiecki
4219,Mirówek,373.973,642.217,0629117,81072,wieś,Mirów-gmina wiejska,szydłowiecki
4220,Misiadla,501.138,537.990,0577923,81091,wieś,Szczawin Kościelny-gmina wiejska,gostyniński
4221,Mistrzewice,493.221,585.209,0732269,81116,wieś,Młodzieszyn-gmina wiejska,sochaczewski
4222,Mistów,487.899,678.593,0673590,81112,wieś,Jakubów-gmina wiejska,miński
4223,Miszewko,517.230,566.779,0560549,81124,wieś,Bodzanów-gmina miejsko-wiejska,płocki
4224,Miszewko Strzałkowskie,519.187,557.878,0575812,81125,wieś,Słupno-gmina wiejska,płocki
4225,Miszewko-Stefany,518.391,557.498,0575806,175534,wieś,Słupno-gmina wiejska,płocki
4226,Miszewo B,530.946,610.297,0120879,81129,wieś,Nowe Miasto-gmina miejsko-wiejska,płoński
4227,Miszewo Murowane,514.277,563.733,0560561,81130,wieś,Bodzanów-gmina miejsko-wiejska,płocki
4228,Miszewo Wielkie,531.505,608.267,0120885,81131,wieś,Nowe Miasto-gmina miejsko-wiejska,płoński
4229,Miszory,498.163,590.179,0009751,81136,wieś,Brochów-gmina wiejska,sochaczewski
4230,Mizerka,475.895,580.414,0733808,81172,wieś,Nowa Sucha-gmina wiejska,sochaczewski
4231,Miączyn,506.496,597.746,0562005,79158,wieś,Czerwińsk nad Wisłą-gmina miejsko-wiejska,płoński
4232,Miączyn Duży,570.298,583.076,0127835,79161,wieś,Szreńsk-gmina wiejska,mławski
4233,Miączyn Mały,570.840,582.265,0127841,79162,wieś,Szreńsk-gmina wiejska,mławski
4234,Miączynek,507.498,598.163,0562011,79164,wieś,Czerwińsk nad Wisłą-gmina miejsko-wiejska,płoński
4235,Miąse,506.229,665.912,0521740,79165,wieś,Tłuszcz-gmina miejsko-wiejska,wołomiński
4236,Międzyborów,467.603,601.555,0728569,80098,wieś,Jaktorów-gmina wiejska,grodziski
4237,Międzyleś,588.374,613.211,0114264,80198,wieś,Dzierzgowo-gmina wiejska,mławski
4238,Międzyleś,520.885,703.792,0681253,80199,wieś,Miedzna-gmina wiejska,węgrowski
4239,Międzyleś,502.502,668.799,0684205,80197,wieś,Poświętne-gmina wiejska,wołomiński
4240,Międzypole,502.921,668.154,0684228,80210,wieś,Poświętne-gmina wiejska,wołomiński
4241,Miękinki,497.357,571.839,0566345,80263,wieś,Iłów-gmina wiejska,sochaczewski
4242,Miękiny,498.071,571.955,0566368,80264,wieś,Iłów-gmina wiejska,sochaczewski
4243,Miękoszyn,520.238,618.059,0120276,80268,wieś,Nasielsk-gmina miejsko-wiejska,nowodworski
4244,Miękoszynek,519.899,619.266,0120282,80269,wieś,Nasielsk-gmina miejsko-wiejska,nowodworski
4245,Mięsy,446.836,634.535,0622345,80278,wieś,Grójec-gmina miejsko-wiejska,grójecki
4246,Miętne,453.687,677.015,0671020,80286,wieś,Garwolin-gmina wiejska,garwoliński
4247,Miłobędzyn,553.031,541.747,0574959,80755,wieś,Sierpc-gmina wiejska,sierpecki
4248,Miłodróż,532.052,544.097,0576250,80775,wieś,Stara Biała-gmina wiejska,płocki
4249,Miłony,563.224,658.887,0518642,80795,wieś,Różan-gmina miejsko-wiejska,makowski
4250,Miłoszewiec,571.913,617.952,0113129,80824,wieś,Czernice Borowe-gmina wiejska,przasnyski
4251,Miłotki,575.728,571.008,0127858,80849,wieś,Szreńsk-gmina wiejska,mławski
4252,Mińsk Mazowiecki,482.361,675.804,0975687,80914,miasto,Mińsk Mazowiecki-gmina miejska,miński
4253,Mleczków,398.254,641.183,0642537,81204,wieś,Zakrzew-gmina wiejska,radomski
4254,Mleczówka,580.013,544.591,0118664,81217,wieś,Lubowidz-gmina miejsko-wiejska,żuromiński
4255,Mlice-Kostery,537.257,559.342,0563447,81224,wieś,Drobin-gmina miejsko-wiejska,płocki
4256,Mlęcin,493.623,683.003,0670410,81223,wieś,Dobre-gmina miejsko-wiejska,miński
4257,Mniszek,502.011,535.661,0564435,82075,osada,Gostynin-gmina wiejska,gostyniński
4258,Mniszek,390.424,629.871,0641472,82076,wieś,Wolanów-gmina wiejska,radomski
4259,Mniszew,444.686,657.078,0628856,82089,wieś,Magnuszew-gmina miejsko-wiejska,kozienicki
4260,Mocarzewo,498.140,560.013,0574480,82113,wieś,Sanniki-gmina miejsko-wiejska,gostyniński
4261,Mocarzewo,499.808,558.337,1054794,82114,osada leśna,Sanniki-gmina miejsko-wiejska,gostyniński
4262,Mochowo,544.553,537.655,0571441,82130,wieś,Mochowo-gmina wiejska,sierpecki
4263,Mochowo Nowe,544.502,537.968,0571501,82132,wieś,Mochowo-gmina wiejska,sierpecki
4264,Mochowo-Parcele,544.547,536.847,0571458,82131,wieś,Mochowo-gmina wiejska,sierpecki
4265,Mochty-Smok,508.602,604.796,0010398,82136,wieś,Zakroczym-gmina miejsko-wiejska,nowodworski
4266,Moczydła,486.523,685.325,0673609,82225,wieś,Jakubów-gmina wiejska,miński
4267,Moczydło,409.425,648.449,0624746,82285,osada,Jedlińsk-gmina wiejska,radomski
4268,Moczydło,511.322,664.992,1067160,82304,osada,Tłuszcz-gmina miejsko-wiejska,wołomiński
4269,Moczydłów,461.495,650.956,0001873,82309,wieś,Góra Kalwaria-gmina miejsko-wiejska,piaseczyński
4270,Modecin,503.398,685.861,0670427,82333,wieś,Dobre-gmina miejsko-wiejska,miński
4271,Model,491.936,548.316,0572788,82334,wieś,Pacyna-gmina wiejska,gostyniński
4272,Modełka,560.701,597.529,0112584,82336,wieś,Ciechanów-gmina wiejska,ciechanowski
4273,Modlinek,559.271,685.879,0522709,82363,wieś,Wąsewo-gmina wiejska,ostrowski
4274,Modrzejowice,379.247,656.736,0637192,82427,wieś,Skaryszew-gmina miejsko-wiejska,radomski
4275,Modrzejowice,378.149,655.635,0637230,168405,osada,Skaryszew-gmina miejsko-wiejska,radomski
4276,Modrzejowice-Kolonia,378.942,656.126,0637223,82429,kolonia,Skaryszew-gmina miejsko-wiejska,radomski
4277,Modrzew,499.059,538.098,0577930,82435,wieś,Szczawin Kościelny-gmina wiejska,gostyniński
4278,Modrzew,477.259,742.196,0696579,82436,wieś,Zbuczyn-gmina wiejska,siedlecki
4279,Modrzewie,557.283,534.207,0578503,82453,wieś,Szczutowo-gmina wiejska,sierpecki
4280,Modrzewina,430.946,623.973,0620470,82470,wieś,Goszczyn-gmina wiejska,grójecki
4281,Modzele,570.037,664.624,0514733,82501,wieś,Młynarze-gmina wiejska,makowski
4282,Modzele-Bartłomieje,538.415,612.315,0120891,82504,kolonia,Nowe Miasto-gmina miejsko-wiejska,płoński
4283,Modzele-Gajówka,537.197,613.804,1056899,82502,osada leśna,Nowe Miasto-gmina miejsko-wiejska,płoński
4284,Modła,559.861,596.881,0112590,82387,wieś,Ciechanów-gmina wiejska,ciechanowski
4285,Modła,581.263,591.332,0129627,82386,wieś,Wiśniewo-gmina wiejska,mławski
4286,Mogielnica,540.670,557.920,0563453,82524,wieś,Drobin-gmina miejsko-wiejska,płocki
4287,Mogielnica,508.868,743.247,0675198,82525,wieś,Korczew-gmina wiejska,siedlecki
4288,Mogielnica,426.643,618.944,0973665,82526,miasto,Mogielnica-gmina miejsko-wiejska,grójecki
4289,Mogowo,523.238,619.668,0120313,82630,wieś,Nasielsk-gmina miejsko-wiejska,nowodworski
4290,Mojnowo,570.315,554.487,0119221,82644,wieś,Lutocin-gmina wiejska,żuromiński
4291,Mokas,490.508,590.520,0738473,82661,wieś,Sochaczew-gmina wiejska,sochaczewski
4292,Mokobody,493.388,712.242,0682175,82668,wieś,Mokobody-gmina wiejska,siedlecki
4293,Mokobody-Kolonia,495.324,713.368,0682181,82669,wieś,Mokobody-gmina wiejska,siedlecki
4294,Mokotów,483.540,638.309,0918130,82674,część miasta,Warszawa-gmina miejska,Warszawa
4295,Mokra Wieś,514.196,670.211,0521762,82706,wieś,Tłuszcz-gmina miejsko-wiejska,wołomiński
4296,Mokrany-Gajówka,504.366,749.973,0675347,82738,osada leśna,Korczew-gmina wiejska,siedlecki
4297,Mokre,510.928,648.959,0007663,82756,wieś,Radzymin-gmina miejsko-wiejska,wołomiński
4298,Mokrosęk,409.209,642.364,0624982,82807,wieś,Jedlińsk-gmina wiejska,radomski
4299,Mokrus,543.048,654.733,0515193,82817,wieś,Obryte-gmina wiejska,pułtuski
4300,Mokry Las,419.567,642.492,0638850,82831,wieś,Stromiec-gmina wiejska,białobrzeski
4301,Mokrylas,561.287,679.928,0991002,82851,wieś,Wąsewo-gmina wiejska,ostrowski
4302,Mokrzec,403.711,622.163,0632444,82863,wieś,Potworów-gmina wiejska,przysuski
4303,Mokrzk,535.609,559.715,0563482,82871,wieś,Drobin-gmina miejsko-wiejska,płocki
4304,Mokrzyce Dworskie,523.928,615.251,0120336,82885,wieś,Nasielsk-gmina miejsko-wiejska,nowodworski
4305,Mokrzyce Włościańskie,525.294,617.695,0120342,82886,wieś,Nasielsk-gmina miejsko-wiejska,nowodworski
4306,Molendy,408.089,680.785,0618674,82911,wieś,Garbatka-Letnisko-gmina wiejska,kozienicki
4307,Moniochy,422.022,659.691,0619716,82993,wieś,Głowaczów-gmina miejsko-wiejska,kozienicki
4308,Morawka,552.856,620.774,0115134,83062,wieś,Gołymin-Ośrodek-gmina wiejska,ciechanowski
4309,Morawy,571.204,597.035,0127373,83077,wieś,Stupsk-gmina wiejska,mławski
4310,Morawy Wielkie,584.422,620.027,0512510,83087,wieś,Krzynowłoga Mała-gmina wiejska,przasnyski
4311,Morawy-Kafasy,554.209,620.169,0115341,83081,kolonia,Gołymin-Ośrodek-gmina wiejska,ciechanowski
4312,Morawy-Kopcie,553.624,619.161,0115358,83083,osada,Gołymin-Ośrodek-gmina wiejska,ciechanowski
4313,Morawy-Laski,553.913,620.785,0115364,83084,kolonia,Gołymin-Ośrodek-gmina wiejska,ciechanowski
4314,Morawy-Wicherki,553.973,619.727,0115370,83086,osada,Gołymin-Ośrodek-gmina wiejska,ciechanowski
4315,Mordy,488.633,740.200,0975747,83112,miasto,Mordy-gmina miejsko-wiejska,siedlecki
4316,Morgi,523.825,618.215,0120359,83154,wieś,Nasielsk-gmina miejsko-wiejska,nowodworski
4317,Morgi,469.194,593.694,0739455,83160,wieś,Wiskitki-gmina miejsko-wiejska,żyrardowski
4318,Morszków,517.354,731.283,0672886,83362,wieś,Jabłonna Lacka-gmina wiejska,sokołowski
4319,Mory,484.574,627.342,0005948,83373,wieś,Ożarów Mazowiecki-gmina miejsko-wiejska,warszawski zachodni
4320,Mory,529.445,639.258,0122789,83372,wieś,Pokrzywnica-gmina wiejska,pułtuski
4321,Morzyczyn Włościański,538.411,695.445,0685877,83416,wieś,Sadowne-gmina wiejska,węgrowski
4322,Morzyczyn-Włóki,537.730,696.539,0685908,83415,wieś,Sadowne-gmina wiejska,węgrowski
4323,Mosaki-Rukle,559.960,630.071,0117423,83428,wieś,Krasne-gmina wiejska,przasnyski
4324,Mosaki-Stara Wieś,560.763,631.141,0117452,83429,wieś,Krasne-gmina wiejska,przasnyski
4325,Mostki,389.821,677.083,0643175,83526,wieś,Zwoleń-gmina miejsko-wiejska,zwoleński
4326,Mostowo,577.583,575.150,0127864,83592,wieś,Szreńsk-gmina wiejska,mławski
4327,Mostowo,584.055,658.688,0515900,83593,wieś,Olszewo-Borki-gmina wiejska,ostrołęcki
4328,Mostów,477.579,755.954,0012641,83598,wieś,Huszlew-gmina wiejska,łosicki
4329,Mostówek,586.001,657.615,0515916,83601,wieś,Olszewo-Borki-gmina wiejska,ostrołęcki
4330,Mostówka,499.420,656.837,0010263,83605,wieś,Wołomin-gmina miejsko-wiejska,wołomiński
4331,Mostówka,519.730,665.539,0523583,83604,wieś,Zabrodzie-gmina wiejska,wyszkowski
4332,Moszna-Parcela,480.231,619.139,0000709,83673,wieś,Brwinów-gmina miejsko-wiejska,pruszkowski
4333,Moszna-Wieś,480.814,619.886,0000690,83674,wieś,Brwinów-gmina miejsko-wiejska,pruszkowski
4334,Moszyn,541.173,637.402,0123168,83681,wieś,Pułtusk-gmina miejsko-wiejska,pułtuski
4335,Motorzyny,395.997,678.358,0643034,168420,osada leśna,Zwoleń-gmina miejsko-wiejska,zwoleński
4336,Motorzyny,394.284,677.719,0643040,83784,osada leśna,Zwoleń-gmina miejsko-wiejska,zwoleński
4337,Mozolice Duże,412.508,686.972,0636028,83827,wieś,Sieciechów-gmina wiejska,kozienicki
4338,Mozolice Małe,413.991,685.185,0636034,83828,wieś,Sieciechów-gmina wiejska,kozienicki
4339,Mołomotki,509.214,735.029,0684990,170853,wieś,Repki-gmina wiejska,sokołowski
4340,Mołomotki-Dwór,507.740,733.293,0685009,82946,wieś,Repki-gmina wiejska,sokołowski
4341,Mołożew-Dwór,515.949,738.953,0672870,175599,wieś,Jabłonna Lacka-gmina wiejska,sokołowski
4342,Mołożew-Wieś,515.977,739.487,0672840,82948,wieś,Jabłonna Lacka-gmina wiejska,sokołowski
4343,Mościbrody,477.474,726.641,0694511,155247,wieś,Wiśniew-gmina wiejska,siedlecki
4344,Mościska,468.049,610.611,0002364,83723,wieś,Grodzisk Mazowiecki-gmina miejsko-wiejska,grodziski
4345,Mościska,493.007,627.425,0008912,83721,wieś,Izabelin-gmina wiejska,warszawski zachodni
4346,Mościska,516.060,667.796,0523590,83720,wieś,Zabrodzie-gmina wiejska,wyszkowski
4347,Mościska,502.184,536.338,0577946,83713,wieś,Szczawin Kościelny-gmina wiejska,gostyniński
4348,Mościska,559.771,536.936,0578510,83715,wieś,Szczutowo-gmina wiejska,sierpecki
4349,Mościska,424.082,684.896,0692529,83728,wieś,Trojanów-gmina wiejska,garwoliński
4350,Mroczki,489.586,693.792,0673868,83875,wieś,Kałuszyn-gmina miejsko-wiejska,miński
4351,Mroczki,468.036,722.853,0694528,83874,wieś,Wiśniew-gmina wiejska,siedlecki
4352,Mroczki-Kawki,553.613,663.184,0519854,83877,wieś,Rzewnie-gmina wiejska,makowski
4353,Mroczki-Rębiszewo,556.932,661.368,0518659,83878,wieś,Różan-gmina miejsko-wiejska,makowski
4354,Mroków,465.238,627.621,0004920,83912,wieś,Lesznowola-gmina wiejska,piaseczyński
4355,Mroków,435.636,693.309,0692535,83913,wieś,Trojanów-gmina wiejska,garwoliński
4356,Mrowiska,488.663,662.586,0002855,83951,wieś,Halinów-gmina miejsko-wiejska,miński
4357,Mrozowa Wola,528.450,693.769,0691079,83969,wieś,Stoczek-gmina wiejska,węgrowski
4358,Mrozy,481.423,691.611,0682940,83982,miasto,Mrozy-gmina miejsko-wiejska,miński
4359,Mrozy,462.178,594.052,0734883,83981,wieś,Puszcza Mariańska-gmina wiejska,żyrardowski
4360,Mrówczewo,530.379,563.244,0576697,83997,wieś,Staroźreby-gmina miejsko-wiejska,płocki
4361,Mszadla,378.501,630.557,0639268,84044,wieś,Szydłowiec-gmina miejsko-wiejska,szydłowiecki
4362,Mszadla Dolna,389.364,693.115,0633403,84045,wieś,Przyłęk-gmina wiejska,zwoleński
4363,Mszadla Nowa,388.254,693.120,0633426,84046,wieś,Przyłęk-gmina wiejska,zwoleński
4364,Mszadla Stara,390.887,692.649,0633521,84047,wieś,Przyłęk-gmina wiejska,zwoleński
4365,Mszanna,482.550,756.244,0016685,84075,wieś,Olszanka-gmina wiejska,łosicki
4366,Mszczonów,457.540,603.863,0977054,84092,miasto,Mszczonów-gmina miejsko-wiejska,żyrardowski
4367,Murawskie Nadbużne,535.787,728.058,0402750,84256,wieś,Nur-gmina wiejska,ostrowski
4368,Murawskie-Czachy,551.729,728.845,0395412,84254,wieś,Boguty-Pianki-gmina wiejska,ostrowski
4369,Murawskie-Miazgi,552.814,729.331,0395429,84255,wieś,Boguty-Pianki-gmina wiejska,ostrowski
4370,Murkowo,511.881,581.001,0570708,84271,wieś,Mała Wieś-gmina wiejska,płocki
4371,Murowaniec,478.448,603.025,0723129,84286,wieś,Baranów-gmina wiejska,grodziski
4372,Murowanka,524.398,639.183,0122795,84300,wieś,Pokrzywnica-gmina wiejska,pułtuski
4373,Murowanka,587.424,644.432,0510681,84302,osada leśna,Jednorożec-gmina wiejska,przasnyski
4374,Murowanka,441.492,644.497,0640343,84304,wieś,Warka-gmina miejsko-wiejska,grójecki
4375,Murzynowo,525.218,534.575,0560957,84332,wieś,Brudzeń Duży-gmina wiejska,płocki
4376,Musuły,466.119,613.856,0740524,84353,wieś,Żabia Wola-gmina wiejska,grodziski
4377,Myrcha,476.660,722.314,0694534,84447,wieś,Wiśniew-gmina wiejska,siedlecki
4378,Mysiadło,472.432,637.186,0004943,84462,wieś,Lesznowola-gmina wiejska,piaseczyński
4379,Mystkowo,538.326,581.656,0111768,84502,wieś,Baboszewo-gmina wiejska,płoński
4380,Mystkówiec-Kalinówka,531.932,651.775,0523940,84500,wieś,Zatory-gmina wiejska,pułtuski
4381,Mystkówiec-Szczucin,530.137,651.106,0523956,84501,wieś,Zatory-gmina wiejska,pułtuski
4382,Myszadła,515.461,683.575,0673242,84505,wieś,Jadów-gmina miejsko-wiejska,wołomiński
4383,Myszczyn,487.630,615.480,0005954,84510,wieś,Ożarów Mazowiecki-gmina miejsko-wiejska,warszawski zachodni
4384,Myszki,544.666,541.200,0571464,84526,wieś,Mochowo-gmina wiejska,sierpecki
4385,Myszkowice,498.953,754.558,0017555,84531,wieś,Platerów-gmina wiejska,łosicki
4386,Myszyniec,615.389,656.237,0514928,84551,miasto,Myszyniec-gmina miejsko-wiejska,ostrołęcki
4387,Myszyniec Stary,617.367,655.432,0515000,129963,wieś,Myszyniec-gmina miejsko-wiejska,ostrołęcki
4388,Myszyniec-Koryta,617.138,653.279,0514940,84552,wieś,Myszyniec-gmina miejsko-wiejska,ostrołęcki
4389,Mysłownia Nowa,506.261,536.443,0564671,88067,wieś,Gostynin-gmina wiejska,gostyniński
4390,Myślakowice,416.084,601.988,0630089,84558,wieś,Odrzywół-gmina miejsko-wiejska,przysuski
4391,Myślakowice-Kolonia,416.907,600.079,0630095,84559,wieś,Odrzywół-gmina miejsko-wiejska,przysuski
4392,Myślibory,535.035,728.570,0402767,84587,wieś,Nur-gmina wiejska,ostrowski
4393,Myśliborzyce,528.604,530.198,0560963,84590,wieś,Brudzeń Duży-gmina wiejska,płocki
4394,Myślin,564.647,561.675,0112147,84605,wieś,Bieżuń-gmina miejsko-wiejska,żuromiński
4395,Myśliszewice,395.670,658.311,0625480,84615,wieś,Jedlnia-Letnisko-gmina miejsko-wiejska,radomski
4396,Mącice,608.291,632.110,0507584,78690,wieś,Chorzele-gmina miejsko-wiejska,przasnyski
4397,Mączewo,555.759,584.079,0126942,78695,wieś,Strzegowo-gmina wiejska,mławski
4398,Mąkolin,517.249,572.606,0560526,78732,wieś,Bodzanów-gmina miejsko-wiejska,płocki
4399,Mąkolin-Kolonia,517.313,570.983,0560532,78733,wieś,Bodzanów-gmina miejsko-wiejska,płocki
4400,Mąkosin,444.717,643.091,0616741,78742,wieś,Chynów-gmina wiejska,grójecki
4401,Mąkosy Nowe,407.794,658.326,0624321,78743,wieś,Jastrzębia-gmina wiejska,radomski
4402,Mąkosy Stare,408.627,659.784,0624404,78744,wieś,Jastrzębia-gmina wiejska,radomski
4403,Męciszów,395.428,672.550,0643117,78994,wieś,Zwoleń-gmina miejsko-wiejska,zwoleński
4404,Męczenino,526.487,556.960,0573718,79000,wieś,Radzanowo-gmina wiejska,płocki
4405,Męczyn,495.586,709.487,0682152,79005,wieś,Mokobody-gmina wiejska,siedlecki
4406,Męczyn-Kolonia,495.870,711.254,0682169,79006,wieś,Mokobody-gmina wiejska,siedlecki
4407,Mężenin,507.099,757.609,0017526,79056,wieś,Platerów-gmina wiejska,łosicki
4408,Mężenin-Kolonia,506.492,756.386,0017532,79057,wieś,Platerów-gmina wiejska,łosicki
4409,Mężenino-Węgłowice,552.816,617.207,0126310,79059,wieś,Sońsk-gmina wiejska,ciechanowski
4410,Mława,583.889,592.591,0930696,81255,miasto,Mława-gmina miejska,mławski
4411,Młochów,466.259,621.702,0005351,81266,wieś,Nadarzyn-gmina wiejska,pruszkowski
4412,Młock,548.351,598.992,0121212,81273,wieś,Ojrzeń-gmina wiejska,ciechanowski
4413,Młock-Kopacze,548.231,597.668,0121229,81274,wieś,Ojrzeń-gmina wiejska,ciechanowski
4414,Młodocin Mniejszy,387.994,641.032,0627160,81301,wieś,Kowala-gmina wiejska,radomski
4415,Młodocin Większy,389.501,640.577,0641450,81302,wieś,Wolanów-gmina wiejska,radomski
4416,Młody Niedróż,547.095,567.159,0123820,81320,wieś,Raciąż-gmina wiejska,płoński
4417,Młodynie Dolne,408.635,629.342,0634868,81348,wieś,Radzanów-gmina wiejska,białobrzeski
4418,Młodynie Górne,409.494,630.153,0634897,81349,wieś,Radzanów-gmina wiejska,białobrzeski
4419,Młodynin,577.046,598.887,0128125,81351,wieś,Szydłowo-gmina wiejska,mławski
4420,Młodzianowo,521.860,624.184,0120307,81357,wieś,Nasielsk-gmina miejsko-wiejska,nowodworski
4421,Młodzianowo,562.048,638.534,0517430,81356,wieś,Płoniawy-Bramura-gmina wiejska,makowski
4422,Młodzianowo,564.133,640.090,0517482,199556,osada leśna,Płoniawy-Bramura-gmina wiejska,makowski
4423,Młodzieszyn,493.179,580.854,0732045,81368,wieś,Młodzieszyn-gmina wiejska,sochaczewski
4424,Młodzieszynek,498.200,582.038,0732105,81372,wieś,Młodzieszyn-gmina wiejska,sochaczewski
4425,Młotkowo-Kolonia,552.120,554.941,0579744,81395,kolonia,Zawidz-gmina wiejska,sierpecki
4426,Młotkowo-Wieś,550.935,555.147,0579750,81396,wieś,Zawidz-gmina wiejska,sierpecki
4427,Młudzyn,571.876,559.888,0130257,81406,wieś,Żuromin-gmina miejsko-wiejska,żuromiński
4428,Młynarze,567.741,661.644,0514727,81505,wieś,Młynarze-gmina wiejska,makowski
4429,Młynarze,521.033,660.485,0523577,81507,wieś,Zabrodzie-gmina wiejska,wyszkowski
4430,Młynisko,513.409,681.965,0692021,81633,wieś,Strachówka-gmina wiejska,wołomiński
4431,Młynisko,499.549,622.484,1056340,199569,osada leśna,Czosnów-gmina wiejska,nowodworski
4432,Młynki,468.613,708.733,0694824,81659,wieś,Wodynie-gmina wiejska,siedlecki
